COMMAND     PID USER   FD      TYPE             DEVICE SIZE/OFF   NODE NAME
tuic-serv 11653 root 1403u     IPv4             528266      0t0    TCP jp-n01.internal.cloudapp.net:54664->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1404u     IPv4             533256      0t0    TCP jp-n01.internal.cloudapp.net:36540->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1405u     IPv4             534814      0t0    TCP jp-n01.internal.cloudapp.net:47878->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1406u     IPv4             527236      0t0    TCP jp-n01.internal.cloudapp.net:41558->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1407u     IPv4             530955      0t0    TCP jp-n01.internal.cloudapp.net:34344->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1408u     IPv4             531021      0t0    TCP jp-n01.internal.cloudapp.net:46150->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1409u     IPv4             533487      0t0    TCP jp-n01.internal.cloudapp.net:60710->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1410u     IPv4             527905      0t0    TCP jp-n01.internal.cloudapp.net:32824->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1411u     IPv4             531178      0t0    TCP jp-n01.internal.cloudapp.net:52978->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1412u     IPv4             531290      0t0    TCP jp-n01.internal.cloudapp.net:36766->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1413u     IPv4             528179      0t0    TCP jp-n01.internal.cloudapp.net:43540->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1414u     IPv4             531304      0t0    TCP jp-n01.internal.cloudapp.net:56488->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1415u     IPv4             528484      0t0    TCP jp-n01.internal.cloudapp.net:51574->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1416u     IPv4             531396      0t0    TCP jp-n01.internal.cloudapp.net:55224->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1417u     IPv4             531434      0t0    TCP jp-n01.internal.cloudapp.net:57410->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1418u     IPv4             531460      0t0    TCP jp-n01.internal.cloudapp.net:40944->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1419u     IPv4             535100      0t0    TCP jp-n01.internal.cloudapp.net:38322->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1420u     IPv4             542199      0t0    TCP jp-n01.internal.cloudapp.net:33224->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1421u     IPv4             534787      0t0    TCP jp-n01.internal.cloudapp.net:57778->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1422u     IPv4             542341      0t0    TCP jp-n01.internal.cloudapp.net:58122->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1423u     IPv4             542378      0t0    TCP jp-n01.internal.cloudapp.net:51596->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1424u     IPv4             533819      0t0    TCP jp-n01.internal.cloudapp.net:33348->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1425u     IPv4             542174      0t0    TCP jp-n01.internal.cloudapp.net:50900->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1426u     IPv4             533901      0t0    TCP jp-n01.internal.cloudapp.net:38054->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1427u     IPv4             533919      0t0    TCP jp-n01.internal.cloudapp.net:54818->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1428u     IPv4             534136      0t0    TCP jp-n01.internal.cloudapp.net:44534->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1429u     IPv4             534171      0t0    TCP jp-n01.internal.cloudapp.net:56260->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1430u     IPv4             543291      0t0    TCP jp-n01.internal.cloudapp.net:39036->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1431u     IPv4             537653      0t0    TCP jp-n01.internal.cloudapp.net:40594->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1432u     IPv4             551463      0t0    TCP jp-n01.internal.cloudapp.net:40538->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1433u     IPv4             542581      0t0    TCP jp-n01.internal.cloudapp.net:48868->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1434u     IPv4             543339      0t0    TCP jp-n01.internal.cloudapp.net:40102->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1435u     IPv4             538429      0t0    TCP jp-n01.internal.cloudapp.net:57294->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1436u     IPv6             538529      0t0    TCP JP-N01:45176->lcnrtb-am-in-x0a.1e100.net:https (ESTABLISHED)
tuic-serv 11653 root 1437u     IPv4             541914      0t0    TCP jp-n01.internal.cloudapp.net:48408->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1438u     IPv4             541936      0t0    TCP jp-n01.internal.cloudapp.net:41302->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1439u     IPv4             541943      0t0    TCP jp-n01.internal.cloudapp.net:60076->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1440u     IPv4             541967      0t0    TCP jp-n01.internal.cloudapp.net:33798->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1441u     IPv4             542567      0t0    TCP jp-n01.internal.cloudapp.net:52742->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1442u     IPv4             545462      0t0    TCP jp-n01.internal.cloudapp.net:46300->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1443u     IPv4             542784      0t0    TCP jp-n01.internal.cloudapp.net:41280->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1444u     IPv4             542933      0t0    TCP jp-n01.internal.cloudapp.net:43342->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1445u     IPv6             544875      0t0    TCP JP-N01:39624->lcnrta-ba-in-x0e.1e100.net:https (ESTABLISHED)
tuic-serv 11653 root 1446u     IPv4             543104      0t0    TCP jp-n01.internal.cloudapp.net:42456->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1447u     IPv4             544524      0t0    TCP jp-n01.internal.cloudapp.net:36614->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1448u     IPv4             543398      0t0    TCP jp-n01.internal.cloudapp.net:42646->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1449u     IPv6             558190      0t0    TCP JP-N01:38082->lcnrta-bj-in-x0a.1e100.net:https (ESTABLISHED)
tuic-serv 11653 root 1450u     IPv4             543883      0t0    TCP jp-n01.internal.cloudapp.net:38974->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1451u     IPv6             545162      0t0    TCP JP-N01:47876->lcnrtb-ao-in-x03.1e100.net:https (ESTABLISHED)
tuic-serv 11653 root 1452u     IPv4             545247      0t0    TCP jp-n01.internal.cloudapp.net:33580->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1453u     IPv4             545378      0t0    TCP jp-n01.internal.cloudapp.net:35450->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1454u     IPv4             544084      0t0    TCP jp-n01.internal.cloudapp.net:41804->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1455u     IPv4             544127      0t0    TCP jp-n01.internal.cloudapp.net:51438->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1456u     IPv4             548289      0t0    TCP jp-n01.internal.cloudapp.net:49644->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1457u     IPv4             545551      0t0    TCP jp-n01.internal.cloudapp.net:35292->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1458u     IPv4             544294      0t0    TCP jp-n01.internal.cloudapp.net:46810->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1459u     IPv4             545619      0t0    TCP jp-n01.internal.cloudapp.net:44762->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1460u     IPv4             551735      0t0    TCP jp-n01.internal.cloudapp.net:34162->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1461u     IPv4             544311      0t0    TCP jp-n01.internal.cloudapp.net:46818->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1462u     IPv4             544400      0t0    TCP jp-n01.internal.cloudapp.net:48464->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1463u     IPv6             559201      0t0    TCP JP-N01:37666->lcnrtb-ah-in-x0a.1e100.net:https (ESTABLISHED)
tuic-serv 11653 root 1464u     IPv4             546100      0t0    TCP jp-n01.internal.cloudapp.net:41810->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1465u     IPv4             546147      0t0    TCP jp-n01.internal.cloudapp.net:41074->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1466u     IPv4             544894      0t0    TCP jp-n01.internal.cloudapp.net:38040->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1467u     IPv4             547985      0t0    TCP jp-n01.internal.cloudapp.net:60018->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1468u     IPv6             550171      0t0    TCP JP-N01:43508->lcnrta-bb-in-x0a.1e100.net:https (ESTABLISHED)
tuic-serv 11653 root 1469u     IPv4             557039      0t0    TCP jp-n01.internal.cloudapp.net:43734->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1470u     IPv4             546220      0t0    TCP jp-n01.internal.cloudapp.net:40304->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1471u     IPv4             546685      0t0    TCP jp-n01.internal.cloudapp.net:53204->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1472u     IPv6             547046      0t0    TCP JP-N01:60130->lcnrtb-ao-in-x03.1e100.net:https (ESTABLISHED)
tuic-serv 11653 root 1473u     IPv4             550334      0t0    TCP jp-n01.internal.cloudapp.net:44470->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1474u     IPv4             548623      0t0    TCP jp-n01.internal.cloudapp.net:59242->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1475u     IPv4             549003      0t0    TCP jp-n01.internal.cloudapp.net:47704->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1476u     IPv4             549048      0t0    TCP jp-n01.internal.cloudapp.net:58452->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1477u     IPv4             549316      0t0    TCP jp-n01.internal.cloudapp.net:41704->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1478u     IPv4             552672      0t0    TCP jp-n01.internal.cloudapp.net:51250->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1479u     IPv4             552794      0t0    TCP jp-n01.internal.cloudapp.net:45368->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1480u     IPv4             550487      0t0    TCP jp-n01.internal.cloudapp.net:53660->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1481u     IPv4             550764      0t0    TCP jp-n01.internal.cloudapp.net:41254->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1482u     IPv4             550930      0t0    TCP jp-n01.internal.cloudapp.net:43470->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1483u     IPv4             552037      0t0    TCP jp-n01.internal.cloudapp.net:57188->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1484u     IPv4             550969      0t0    TCP jp-n01.internal.cloudapp.net:39848->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1485u     IPv4             551170      0t0    TCP jp-n01.internal.cloudapp.net:48234->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1487u     IPv4             551278      0t0    TCP jp-n01.internal.cloudapp.net:53968->lb-140-82-114-25-iad.github.com:https (ESTABLISHED)
tuic-serv 11653 root 1488u     IPv4             551310      0t0    TCP jp-n01.internal.cloudapp.net:50094->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1489u     IPv4             554983      0t0    TCP jp-n01.internal.cloudapp.net:54564->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1490u     IPv4             551903      0t0    TCP jp-n01.internal.cloudapp.net:45036->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1491u     IPv4             554423      0t0    TCP jp-n01.internal.cloudapp.net:36306->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1492u     IPv4             553380      0t0    TCP jp-n01.internal.cloudapp.net:55126->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1493u     IPv4             554751      0t0    TCP jp-n01.internal.cloudapp.net:55508->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1494u     IPv4             553679      0t0    TCP jp-n01.internal.cloudapp.net:37456->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1495u     IPv4             554778      0t0    TCP jp-n01.internal.cloudapp.net:41130->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1496u     IPv4             553895      0t0    TCP jp-n01.internal.cloudapp.net:58584->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1497u     IPv4             554215      0t0    TCP jp-n01.internal.cloudapp.net:47736->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1498u     IPv4             554528      0t0    TCP jp-n01.internal.cloudapp.net:36722->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1499u     IPv6             557170      0t0    TCP JP-N01:60768->lcnrtb-ag-in-x05.1e100.net:https (ESTABLISHED)
tuic-serv 11653 root 1500u     IPv4             555346      0t0    TCP jp-n01.internal.cloudapp.net:36892->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1502u     IPv4             557421      0t0    TCP jp-n01.internal.cloudapp.net:43358->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
